log_id,user_id,activity_type,destination_id,activity_timestamp,additional_data
8627,539,booking,4.0,2022-05-09 18:46:51,"{""info"": ""Sample log data"", ""session_id"": 5986}"
8628,322,review_submission,,2024-12-02 21:29:18,"{""info"": ""Sample log data"", ""session_id"": 9406}"
8629,960,search,,2022-01-27 10:11:18,"{""info"": ""Sample log data"", ""session_id"": 3227}"
8630,656,booking,13.0,2021-09-09 17:22:19,"{""info"": ""Sample log data"", ""session_id"": 6220}"
8631,9,booking,2.0,2021-01-29 19:32:28,"{""info"": ""Sample log data"", ""session_id"": 8613}"
8632,267,search,7.0,2023-07-30 06:15:29,"{""info"": ""Sample log data"", ""session_id"": 9685}"
8633,377,click,,2023-08-21 13:18:23,"{""info"": ""Sample log data"", ""session_id"": 7776}"
8634,8,booking,12.0,2021-03-30 11:32:07,"{""info"": ""Sample log data"", ""session_id"": 2054}"
8635,591,review_submission,,2023-06-01 02:29:12,"{""info"": ""Sample log data"", ""session_id"": 7139}"
8636,404,click,11.0,2023-03-01 18:46:24,"{""info"": ""Sample log data"", ""session_id"": 7699}"
8637,614,search,,2023-05-07 17:00:30,"{""info"": ""Sample log data"", ""session_id"": 2503}"
8638,827,review_submission,,2024-07-26 21:39:09,"{""info"": ""Sample log data"", ""session_id"": 2534}"
8639,227,search,1.0,2020-05-02 11:36:40,"{""info"": ""Sample log data"", ""session_id"": 9925}"
8640,512,booking,1.0,2024-07-12 19:58:06,"{""info"": ""Sample log data"", ""session_id"": 4808}"
8641,858,review_submission,6.0,2020-05-11 05:28:27,"{""info"": ""Sample log data"", ""session_id"": 5081}"
8642,66,search,,2023-11-20 02:37:58,"{""info"": ""Sample log data"", ""session_id"": 3607}"
8643,325,booking,14.0,2021-07-26 09:45:56,"{""info"": ""Sample log data"", ""session_id"": 1308}"
8644,525,review_submission,6.0,2020-06-13 20:15:25,"{""info"": ""Sample log data"", ""session_id"": 8439}"
8645,511,booking,,2020-05-30 00:51:05,"{""info"": ""Sample log data"", ""session_id"": 3945}"
8646,363,review_submission,,2024-04-28 12:48:34,"{""info"": ""Sample log data"", ""session_id"": 2520}"
8647,92,review_submission,10.0,2023-09-22 06:54:31,"{""info"": ""Sample log data"", ""session_id"": 3439}"
8648,876,review_submission,4.0,2024-04-03 19:33:35,"{""info"": ""Sample log data"", ""session_id"": 7075}"
8649,382,review_submission,,2025-01-05 19:26:11,"{""info"": ""Sample log data"", ""session_id"": 8793}"
8650,274,booking,12.0,2024-06-10 15:03:08,"{""info"": ""Sample log data"", ""session_id"": 6911}"
8651,169,click,,2020-09-25 00:27:16,"{""info"": ""Sample log data"", ""session_id"": 9649}"
8652,129,review_submission,,2020-01-21 03:24:22,"{""info"": ""Sample log data"", ""session_id"": 7183}"
8653,348,review_submission,7.0,2023-09-17 12:37:04,"{""info"": ""Sample log data"", ""session_id"": 8710}"
8654,151,click,,2020-11-20 21:10:58,"{""info"": ""Sample log data"", ""session_id"": 8553}"
8655,514,review_submission,9.0,2022-03-28 14:11:03,"{""info"": ""Sample log data"", ""session_id"": 3760}"
8656,540,review_submission,9.0,2022-10-13 10:53:55,"{""info"": ""Sample log data"", ""session_id"": 9600}"
8657,405,review_submission,12.0,2022-07-10 03:01:41,"{""info"": ""Sample log data"", ""session_id"": 2994}"
8658,924,booking,5.0,2023-02-03 14:12:34,"{""info"": ""Sample log data"", ""session_id"": 8744}"
8659,72,review_submission,7.0,2023-06-10 02:32:23,"{""info"": ""Sample log data"", ""session_id"": 7232}"
8660,474,click,13.0,2023-01-22 07:35:03,"{""info"": ""Sample log data"", ""session_id"": 8956}"
8661,439,booking,,2020-07-24 04:36:51,"{""info"": ""Sample log data"", ""session_id"": 5313}"
8662,442,booking,10.0,2020-07-21 11:55:04,"{""info"": ""Sample log data"", ""session_id"": 5400}"
8663,205,search,,2021-12-11 21:45:54,"{""info"": ""Sample log data"", ""session_id"": 3593}"
8664,106,click,,2022-02-11 12:46:25,"{""info"": ""Sample log data"", ""session_id"": 1765}"
8665,335,review_submission,,2022-03-27 23:57:25,"{""info"": ""Sample log data"", ""session_id"": 9911}"
8666,214,click,11.0,2023-08-14 03:03:07,"{""info"": ""Sample log data"", ""session_id"": 9182}"
8667,112,search,,2021-06-22 20:16:39,"{""info"": ""Sample log data"", ""session_id"": 6958}"
8668,968,search,,2023-12-19 16:13:39,"{""info"": ""Sample log data"", ""session_id"": 6376}"
8669,683,review_submission,,2020-11-10 10:05:22,"{""info"": ""Sample log data"", ""session_id"": 8406}"
8670,672,booking,14.0,2022-07-21 17:47:44,"{""info"": ""Sample log data"", ""session_id"": 1747}"
8671,629,review_submission,,2024-05-25 05:54:19,"{""info"": ""Sample log data"", ""session_id"": 7166}"
8672,111,click,11.0,2022-04-29 22:06:57,"{""info"": ""Sample log data"", ""session_id"": 8708}"
8673,267,booking,14.0,2020-05-30 21:34:59,"{""info"": ""Sample log data"", ""session_id"": 5867}"
8674,314,search,,2020-06-23 01:11:02,"{""info"": ""Sample log data"", ""session_id"": 1158}"
8675,757,review_submission,1.0,2020-01-25 12:54:20,"{""info"": ""Sample log data"", ""session_id"": 9169}"
8676,967,booking,,2021-12-23 16:04:14,"{""info"": ""Sample log data"", ""session_id"": 5530}"
8677,539,review_submission,,2023-08-24 01:32:19,"{""info"": ""Sample log data"", ""session_id"": 6241}"
8678,559,review_submission,10.0,2022-06-26 05:49:00,"{""info"": ""Sample log data"", ""session_id"": 1507}"
8679,922,booking,,2022-02-09 17:56:25,"{""info"": ""Sample log data"", ""session_id"": 9892}"
8680,728,booking,2.0,2024-01-15 00:07:20,"{""info"": ""Sample log data"", ""session_id"": 1269}"
8681,454,review_submission,1.0,2021-08-13 11:37:40,"{""info"": ""Sample log data"", ""session_id"": 1845}"
8682,784,search,5.0,2020-12-14 09:49:42,"{""info"": ""Sample log data"", ""session_id"": 9296}"
8683,154,review_submission,11.0,2023-09-02 09:33:58,"{""info"": ""Sample log data"", ""session_id"": 1709}"
8684,797,review_submission,9.0,2020-09-08 04:46:11,"{""info"": ""Sample log data"", ""session_id"": 8762}"
8685,635,review_submission,,2023-05-25 14:13:16,"{""info"": ""Sample log data"", ""session_id"": 9188}"
8686,21,booking,,2021-06-08 15:28:19,"{""info"": ""Sample log data"", ""session_id"": 1002}"
8687,353,search,11.0,2024-07-14 04:44:10,"{""info"": ""Sample log data"", ""session_id"": 1615}"
8688,904,search,1.0,2024-06-29 13:02:47,"{""info"": ""Sample log data"", ""session_id"": 3491}"
8689,429,search,,2021-07-29 00:40:54,"{""info"": ""Sample log data"", ""session_id"": 2019}"
8690,977,search,2.0,2023-04-05 22:30:21,"{""info"": ""Sample log data"", ""session_id"": 9783}"
8691,572,review_submission,1.0,2024-12-14 15:02:50,"{""info"": ""Sample log data"", ""session_id"": 1887}"
8692,817,booking,3.0,2021-04-10 00:05:48,"{""info"": ""Sample log data"", ""session_id"": 7697}"
8693,754,review_submission,,2022-12-20 20:23:11,"{""info"": ""Sample log data"", ""session_id"": 7568}"
8694,317,booking,,2020-04-13 12:37:01,"{""info"": ""Sample log data"", ""session_id"": 8843}"
8695,607,booking,13.0,2022-12-27 01:42:02,"{""info"": ""Sample log data"", ""session_id"": 3316}"
8696,129,search,3.0,2021-12-08 11:53:17,"{""info"": ""Sample log data"", ""session_id"": 6353}"
8697,803,click,,2023-07-08 13:10:42,"{""info"": ""Sample log data"", ""session_id"": 5292}"
8698,975,click,6.0,2021-04-17 06:46:08,"{""info"": ""Sample log data"", ""session_id"": 6985}"
8699,431,search,11.0,2023-12-30 11:04:40,"{""info"": ""Sample log data"", ""session_id"": 1655}"
8700,128,booking,,2022-08-08 19:27:33,"{""info"": ""Sample log data"", ""session_id"": 6093}"
8701,88,review_submission,7.0,2020-12-29 14:21:33,"{""info"": ""Sample log data"", ""session_id"": 5691}"
8702,717,booking,,2024-05-25 20:25:56,"{""info"": ""Sample log data"", ""session_id"": 5410}"
8703,492,search,7.0,2023-08-01 19:53:52,"{""info"": ""Sample log data"", ""session_id"": 2603}"
8704,506,booking,7.0,2023-05-26 05:07:22,"{""info"": ""Sample log data"", ""session_id"": 9762}"
8705,867,search,,2020-12-29 17:01:34,"{""info"": ""Sample log data"", ""session_id"": 6996}"
8706,337,search,,2022-11-07 17:49:33,"{""info"": ""Sample log data"", ""session_id"": 8458}"
8707,15,search,5.0,2020-10-18 17:22:20,"{""info"": ""Sample log data"", ""session_id"": 8948}"
8708,195,click,,2024-12-25 06:26:30,"{""info"": ""Sample log data"", ""session_id"": 2484}"
8709,106,click,,2020-08-29 09:35:22,"{""info"": ""Sample log data"", ""session_id"": 4746}"
8710,123,click,,2022-10-20 05:17:15,"{""info"": ""Sample log data"", ""session_id"": 8330}"
8711,37,search,7.0,2020-10-29 05:47:15,"{""info"": ""Sample log data"", ""session_id"": 7998}"
8712,89,booking,,2021-06-10 07:48:57,"{""info"": ""Sample log data"", ""session_id"": 6693}"
8713,710,click,6.0,2023-01-27 01:35:57,"{""info"": ""Sample log data"", ""session_id"": 4883}"
8714,461,search,,2021-04-27 13:35:17,"{""info"": ""Sample log data"", ""session_id"": 1471}"
8715,853,review_submission,,2022-05-20 21:51:44,"{""info"": ""Sample log data"", ""session_id"": 5502}"
8716,4,search,,2024-10-05 06:45:44,"{""info"": ""Sample log data"", ""session_id"": 3550}"
8717,671,click,14.0,2022-11-03 15:45:35,"{""info"": ""Sample log data"", ""session_id"": 6023}"
8718,878,review_submission,4.0,2024-04-16 22:36:20,"{""info"": ""Sample log data"", ""session_id"": 4855}"
8719,623,review_submission,8.0,2022-11-18 22:47:59,"{""info"": ""Sample log data"", ""session_id"": 2858}"
8720,555,click,,2022-01-27 15:19:06,"{""info"": ""Sample log data"", ""session_id"": 5945}"
8721,837,search,1.0,2023-04-22 08:29:11,"{""info"": ""Sample log data"", ""session_id"": 4682}"
8722,612,review_submission,5.0,2023-02-17 19:37:36,"{""info"": ""Sample log data"", ""session_id"": 5826}"
8723,265,review_submission,,2022-11-19 16:01:52,"{""info"": ""Sample log data"", ""session_id"": 6227}"
8724,298,booking,4.0,2021-04-29 01:56:23,"{""info"": ""Sample log data"", ""session_id"": 4950}"
8725,663,booking,1.0,2023-10-17 09:05:32,"{""info"": ""Sample log data"", ""session_id"": 1547}"
8726,794,booking,,2021-10-22 09:20:10,"{""info"": ""Sample log data"", ""session_id"": 9620}"
8727,148,review_submission,8.0,2024-10-04 07:43:53,"{""info"": ""Sample log data"", ""session_id"": 3605}"
8728,452,booking,,2023-03-15 08:29:13,"{""info"": ""Sample log data"", ""session_id"": 9592}"
8729,900,search,8.0,2020-05-20 23:28:26,"{""info"": ""Sample log data"", ""session_id"": 6832}"
8730,125,click,,2023-09-19 11:07:28,"{""info"": ""Sample log data"", ""session_id"": 3587}"
8731,596,click,,2021-11-04 12:38:13,"{""info"": ""Sample log data"", ""session_id"": 5342}"
8732,367,review_submission,3.0,2023-04-09 23:22:44,"{""info"": ""Sample log data"", ""session_id"": 5064}"
8733,670,review_submission,,2024-04-10 14:24:47,"{""info"": ""Sample log data"", ""session_id"": 5710}"
8734,916,search,,2023-03-03 01:13:57,"{""info"": ""Sample log data"", ""session_id"": 8979}"
8735,370,review_submission,,2024-08-22 11:53:16,"{""info"": ""Sample log data"", ""session_id"": 9617}"
8736,31,booking,,2022-07-25 21:12:28,"{""info"": ""Sample log data"", ""session_id"": 6129}"
8737,99,search,6.0,2022-06-30 07:50:24,"{""info"": ""Sample log data"", ""session_id"": 8578}"
8738,836,search,,2020-09-20 15:49:04,"{""info"": ""Sample log data"", ""session_id"": 1304}"
8739,670,search,1.0,2020-01-04 13:52:24,"{""info"": ""Sample log data"", ""session_id"": 1856}"
8740,252,booking,11.0,2024-01-15 05:07:37,"{""info"": ""Sample log data"", ""session_id"": 6317}"
8741,995,search,8.0,2024-07-04 10:41:37,"{""info"": ""Sample log data"", ""session_id"": 7433}"
8742,228,click,,2024-09-06 21:01:16,"{""info"": ""Sample log data"", ""session_id"": 9066}"
8743,900,click,7.0,2020-05-09 15:56:33,"{""info"": ""Sample log data"", ""session_id"": 3416}"
8744,623,booking,,2023-01-19 17:55:38,"{""info"": ""Sample log data"", ""session_id"": 9918}"
8745,189,search,,2020-11-08 12:45:54,"{""info"": ""Sample log data"", ""session_id"": 8628}"
8746,895,click,,2020-04-06 11:46:23,"{""info"": ""Sample log data"", ""session_id"": 2367}"
8747,569,search,,2021-01-23 20:58:32,"{""info"": ""Sample log data"", ""session_id"": 2856}"
8748,497,click,11.0,2023-06-05 09:10:05,"{""info"": ""Sample log data"", ""session_id"": 1033}"
8749,445,review_submission,,2022-02-19 12:41:10,"{""info"": ""Sample log data"", ""session_id"": 9937}"
8750,505,booking,10.0,2020-09-27 07:48:15,"{""info"": ""Sample log data"", ""session_id"": 8403}"
8751,199,click,3.0,2020-03-31 10:19:03,"{""info"": ""Sample log data"", ""session_id"": 7683}"
8752,871,click,5.0,2023-12-11 09:41:57,"{""info"": ""Sample log data"", ""session_id"": 3626}"
8753,897,review_submission,5.0,2022-11-09 12:41:19,"{""info"": ""Sample log data"", ""session_id"": 9355}"
8754,695,booking,7.0,2021-01-31 00:36:31,"{""info"": ""Sample log data"", ""session_id"": 9235}"
8755,991,review_submission,,2022-02-02 10:52:40,"{""info"": ""Sample log data"", ""session_id"": 5745}"
8756,141,search,,2020-02-22 05:43:47,"{""info"": ""Sample log data"", ""session_id"": 3668}"
8757,294,search,14.0,2023-01-01 18:18:42,"{""info"": ""Sample log data"", ""session_id"": 1672}"
8758,573,click,,2022-12-16 19:55:21,"{""info"": ""Sample log data"", ""session_id"": 1931}"
8759,201,review_submission,13.0,2023-03-04 23:48:06,"{""info"": ""Sample log data"", ""session_id"": 1202}"
8760,623,click,,2024-10-31 14:23:55,"{""info"": ""Sample log data"", ""session_id"": 3826}"
8761,352,click,7.0,2024-01-05 13:35:05,"{""info"": ""Sample log data"", ""session_id"": 7086}"
8762,86,booking,,2020-09-26 21:05:02,"{""info"": ""Sample log data"", ""session_id"": 9571}"
8763,950,click,12.0,2024-04-25 00:31:39,"{""info"": ""Sample log data"", ""session_id"": 8398}"
8764,33,search,3.0,2021-11-07 08:18:04,"{""info"": ""Sample log data"", ""session_id"": 8033}"
8765,769,search,4.0,2021-10-09 08:49:11,"{""info"": ""Sample log data"", ""session_id"": 3539}"
8766,954,click,,2022-05-20 07:52:07,"{""info"": ""Sample log data"", ""session_id"": 5744}"
8767,337,search,14.0,2021-03-31 00:44:06,"{""info"": ""Sample log data"", ""session_id"": 8653}"
8768,431,search,,2024-07-17 19:33:23,"{""info"": ""Sample log data"", ""session_id"": 7864}"
8769,440,search,,2022-06-22 00:17:10,"{""info"": ""Sample log data"", ""session_id"": 5728}"
8770,665,click,13.0,2023-11-11 02:08:49,"{""info"": ""Sample log data"", ""session_id"": 1615}"
8771,506,review_submission,2.0,2023-02-25 11:23:43,"{""info"": ""Sample log data"", ""session_id"": 3555}"
8772,738,click,4.0,2021-06-27 11:58:43,"{""info"": ""Sample log data"", ""session_id"": 9964}"
8773,636,booking,2.0,2024-04-27 12:43:44,"{""info"": ""Sample log data"", ""session_id"": 8042}"
8774,753,search,,2021-01-30 21:13:48,"{""info"": ""Sample log data"", ""session_id"": 4268}"
8775,78,search,11.0,2023-03-17 16:16:49,"{""info"": ""Sample log data"", ""session_id"": 3297}"
8776,362,review_submission,,2023-05-13 11:56:07,"{""info"": ""Sample log data"", ""session_id"": 7581}"
8777,723,review_submission,,2022-10-08 02:53:03,"{""info"": ""Sample log data"", ""session_id"": 6604}"
8778,25,booking,,2020-07-14 17:28:36,"{""info"": ""Sample log data"", ""session_id"": 5370}"
8779,238,booking,,2022-05-10 00:57:52,"{""info"": ""Sample log data"", ""session_id"": 9213}"
8780,145,booking,11.0,2024-07-22 10:22:59,"{""info"": ""Sample log data"", ""session_id"": 6971}"
8781,760,search,,2022-08-09 17:30:46,"{""info"": ""Sample log data"", ""session_id"": 5346}"
8782,462,booking,14.0,2022-07-09 03:22:53,"{""info"": ""Sample log data"", ""session_id"": 7931}"
8783,940,booking,,2021-06-15 02:13:31,"{""info"": ""Sample log data"", ""session_id"": 6586}"
8784,308,click,3.0,2021-12-10 00:00:37,"{""info"": ""Sample log data"", ""session_id"": 3508}"
8785,432,search,,2022-06-18 01:50:38,"{""info"": ""Sample log data"", ""session_id"": 1398}"
8786,834,booking,,2024-09-18 23:07:07,"{""info"": ""Sample log data"", ""session_id"": 8366}"
8787,686,click,,2021-05-21 13:12:50,"{""info"": ""Sample log data"", ""session_id"": 1587}"
8788,103,review_submission,7.0,2020-09-21 12:17:34,"{""info"": ""Sample log data"", ""session_id"": 1848}"
8789,701,review_submission,,2021-09-14 08:41:29,"{""info"": ""Sample log data"", ""session_id"": 1634}"
8790,168,review_submission,,2022-01-27 05:30:56,"{""info"": ""Sample log data"", ""session_id"": 6975}"
8791,720,search,,2023-12-14 20:14:12,"{""info"": ""Sample log data"", ""session_id"": 2749}"
8792,674,review_submission,3.0,2022-04-05 06:19:26,"{""info"": ""Sample log data"", ""session_id"": 9527}"
8793,410,click,11.0,2024-09-25 04:03:43,"{""info"": ""Sample log data"", ""session_id"": 6854}"
8794,354,search,,2020-11-12 04:59:53,"{""info"": ""Sample log data"", ""session_id"": 1477}"
8795,796,click,,2023-08-07 05:55:23,"{""info"": ""Sample log data"", ""session_id"": 8179}"
8796,242,search,9.0,2022-03-18 14:23:44,"{""info"": ""Sample log data"", ""session_id"": 9895}"
8797,680,search,9.0,2021-06-20 05:53:49,"{""info"": ""Sample log data"", ""session_id"": 8937}"
8798,790,click,,2022-05-12 14:40:29,"{""info"": ""Sample log data"", ""session_id"": 8054}"
8799,15,search,2.0,2020-10-03 19:11:28,"{""info"": ""Sample log data"", ""session_id"": 6990}"
8800,446,review_submission,4.0,2020-07-21 08:28:56,"{""info"": ""Sample log data"", ""session_id"": 1431}"
8801,752,booking,,2022-11-25 12:31:49,"{""info"": ""Sample log data"", ""session_id"": 8476}"
8802,720,click,14.0,2024-05-27 12:20:50,"{""info"": ""Sample log data"", ""session_id"": 2660}"
8803,902,click,5.0,2020-11-19 04:56:44,"{""info"": ""Sample log data"", ""session_id"": 5686}"
8804,503,review_submission,,2022-05-08 14:14:31,"{""info"": ""Sample log data"", ""session_id"": 9981}"
8805,271,review_submission,,2020-11-26 01:33:16,"{""info"": ""Sample log data"", ""session_id"": 1446}"
8806,117,booking,6.0,2024-11-18 10:53:15,"{""info"": ""Sample log data"", ""session_id"": 8258}"
8807,672,search,8.0,2020-01-25 21:54:11,"{""info"": ""Sample log data"", ""session_id"": 5482}"
8808,193,search,13.0,2021-08-13 00:40:50,"{""info"": ""Sample log data"", ""session_id"": 9262}"
8809,876,review_submission,6.0,2024-10-18 12:33:04,"{""info"": ""Sample log data"", ""session_id"": 4129}"
8810,75,search,,2020-11-21 22:24:44,"{""info"": ""Sample log data"", ""session_id"": 8894}"
8811,232,booking,,2024-02-29 10:27:09,"{""info"": ""Sample log data"", ""session_id"": 3011}"
8812,903,review_submission,,2021-05-01 08:23:57,"{""info"": ""Sample log data"", ""session_id"": 2860}"
8813,440,review_submission,5.0,2020-09-02 05:35:01,"{""info"": ""Sample log data"", ""session_id"": 7370}"
8814,996,click,,2021-08-31 13:37:19,"{""info"": ""Sample log data"", ""session_id"": 5184}"
8815,369,booking,,2021-03-08 13:29:37,"{""info"": ""Sample log data"", ""session_id"": 9750}"
8816,925,search,9.0,2024-03-17 18:04:47,"{""info"": ""Sample log data"", ""session_id"": 3537}"
8817,329,booking,,2020-11-27 15:55:59,"{""info"": ""Sample log data"", ""session_id"": 7418}"
8818,739,click,,2022-09-08 02:00:49,"{""info"": ""Sample log data"", ""session_id"": 1285}"
8819,109,booking,9.0,2020-05-22 22:12:45,"{""info"": ""Sample log data"", ""session_id"": 3770}"
8820,510,search,13.0,2023-05-18 21:10:23,"{""info"": ""Sample log data"", ""session_id"": 5534}"
8821,733,review_submission,,2023-05-21 11:30:44,"{""info"": ""Sample log data"", ""session_id"": 2107}"
8822,760,search,6.0,2024-03-29 05:20:36,"{""info"": ""Sample log data"", ""session_id"": 3835}"
8823,195,review_submission,,2022-08-22 16:54:09,"{""info"": ""Sample log data"", ""session_id"": 4216}"
8824,925,booking,,2024-02-07 02:19:05,"{""info"": ""Sample log data"", ""session_id"": 1917}"
8825,122,booking,,2020-02-04 01:31:11,"{""info"": ""Sample log data"", ""session_id"": 9031}"
8826,304,review_submission,10.0,2022-11-12 17:03:39,"{""info"": ""Sample log data"", ""session_id"": 9424}"
8827,934,click,,2024-09-10 21:57:36,"{""info"": ""Sample log data"", ""session_id"": 5353}"
8828,459,search,,2023-05-26 19:29:58,"{""info"": ""Sample log data"", ""session_id"": 6289}"
8829,585,search,,2022-03-15 06:51:15,"{""info"": ""Sample log data"", ""session_id"": 6777}"
8830,18,click,3.0,2021-01-18 15:45:14,"{""info"": ""Sample log data"", ""session_id"": 3442}"
8831,270,search,,2021-05-09 13:15:49,"{""info"": ""Sample log data"", ""session_id"": 9004}"
8832,271,click,,2024-04-19 04:53:51,"{""info"": ""Sample log data"", ""session_id"": 2685}"
8833,369,review_submission,,2022-10-24 14:11:05,"{""info"": ""Sample log data"", ""session_id"": 9881}"
8834,155,review_submission,,2021-07-27 04:27:58,"{""info"": ""Sample log data"", ""session_id"": 1383}"
8835,265,search,7.0,2022-04-08 21:36:57,"{""info"": ""Sample log data"", ""session_id"": 3749}"
8836,273,search,,2020-02-26 00:09:17,"{""info"": ""Sample log data"", ""session_id"": 5745}"
8837,538,search,,2020-03-02 17:12:45,"{""info"": ""Sample log data"", ""session_id"": 7464}"
8838,505,search,,2023-05-23 19:40:27,"{""info"": ""Sample log data"", ""session_id"": 3068}"
8839,275,search,9.0,2024-10-04 11:37:41,"{""info"": ""Sample log data"", ""session_id"": 4522}"
8840,967,click,11.0,2020-04-06 01:48:29,"{""info"": ""Sample log data"", ""session_id"": 3993}"
8841,481,click,,2021-04-20 22:32:35,"{""info"": ""Sample log data"", ""session_id"": 3919}"
8842,867,booking,8.0,2021-03-17 21:14:40,"{""info"": ""Sample log data"", ""session_id"": 7557}"
8843,694,review_submission,3.0,2024-08-09 09:53:37,"{""info"": ""Sample log data"", ""session_id"": 3750}"
8844,362,review_submission,14.0,2023-01-23 06:58:33,"{""info"": ""Sample log data"", ""session_id"": 8413}"
8845,503,click,12.0,2024-01-31 23:45:25,"{""info"": ""Sample log data"", ""session_id"": 6386}"
8846,247,review_submission,,2024-08-01 16:29:47,"{""info"": ""Sample log data"", ""session_id"": 7267}"
8847,672,search,,2020-12-27 19:35:20,"{""info"": ""Sample log data"", ""session_id"": 9625}"
8848,896,booking,,2024-07-22 09:32:14,"{""info"": ""Sample log data"", ""session_id"": 3717}"
8849,164,click,,2024-12-17 08:23:32,"{""info"": ""Sample log data"", ""session_id"": 2210}"
8850,601,booking,8.0,2024-01-18 17:57:01,"{""info"": ""Sample log data"", ""session_id"": 9976}"
8851,971,click,1.0,2021-08-26 04:29:23,"{""info"": ""Sample log data"", ""session_id"": 1461}"
8852,645,booking,,2022-02-20 08:17:24,"{""info"": ""Sample log data"", ""session_id"": 2335}"
8853,330,review_submission,,2022-08-09 11:41:45,"{""info"": ""Sample log data"", ""session_id"": 9537}"
8854,153,review_submission,6.0,2021-08-19 05:13:40,"{""info"": ""Sample log data"", ""session_id"": 2593}"
8855,560,click,11.0,2021-02-07 02:10:55,"{""info"": ""Sample log data"", ""session_id"": 2420}"
8856,335,review_submission,4.0,2020-01-20 18:38:49,"{""info"": ""Sample log data"", ""session_id"": 9755}"
8857,979,click,,2020-11-05 21:33:36,"{""info"": ""Sample log data"", ""session_id"": 7184}"
8858,720,click,,2025-01-05 20:44:17,"{""info"": ""Sample log data"", ""session_id"": 5734}"
8859,484,click,2.0,2020-02-18 04:20:41,"{""info"": ""Sample log data"", ""session_id"": 9276}"
8860,845,click,,2024-06-05 15:25:48,"{""info"": ""Sample log data"", ""session_id"": 2831}"
8861,417,search,2.0,2022-02-15 06:32:11,"{""info"": ""Sample log data"", ""session_id"": 8029}"
8862,177,booking,8.0,2020-11-16 10:03:09,"{""info"": ""Sample log data"", ""session_id"": 7104}"
8863,557,review_submission,8.0,2024-11-03 13:23:47,"{""info"": ""Sample log data"", ""session_id"": 7810}"
8864,357,click,,2022-01-15 14:40:01,"{""info"": ""Sample log data"", ""session_id"": 1152}"
8865,170,review_submission,7.0,2021-09-26 02:59:05,"{""info"": ""Sample log data"", ""session_id"": 3271}"
8866,658,review_submission,12.0,2024-10-15 03:16:42,"{""info"": ""Sample log data"", ""session_id"": 7657}"
8867,445,review_submission,3.0,2024-11-28 17:16:17,"{""info"": ""Sample log data"", ""session_id"": 2116}"
8868,209,review_submission,5.0,2021-05-08 16:16:24,"{""info"": ""Sample log data"", ""session_id"": 9931}"
8869,813,click,12.0,2023-10-05 02:27:37,"{""info"": ""Sample log data"", ""session_id"": 6650}"
8870,684,review_submission,8.0,2022-11-18 21:49:03,"{""info"": ""Sample log data"", ""session_id"": 1757}"
8871,700,click,3.0,2022-05-02 05:11:06,"{""info"": ""Sample log data"", ""session_id"": 9091}"
8872,674,click,1.0,2025-01-15 19:11:40,"{""info"": ""Sample log data"", ""session_id"": 3139}"
8873,270,search,,2022-05-18 20:16:56,"{""info"": ""Sample log data"", ""session_id"": 9355}"
8874,1000,click,5.0,2024-08-27 05:57:11,"{""info"": ""Sample log data"", ""session_id"": 4494}"
8875,657,click,,2023-12-22 19:51:39,"{""info"": ""Sample log data"", ""session_id"": 3410}"
8876,32,review_submission,11.0,2025-01-01 19:41:40,"{""info"": ""Sample log data"", ""session_id"": 1302}"
8877,112,booking,,2021-11-24 13:21:23,"{""info"": ""Sample log data"", ""session_id"": 5533}"
8878,760,click,8.0,2021-06-21 22:33:06,"{""info"": ""Sample log data"", ""session_id"": 1813}"
8879,529,booking,9.0,2020-03-21 02:00:41,"{""info"": ""Sample log data"", ""session_id"": 2725}"
8880,370,search,,2024-08-04 18:24:05,"{""info"": ""Sample log data"", ""session_id"": 9267}"
8881,420,click,3.0,2023-06-19 06:17:35,"{""info"": ""Sample log data"", ""session_id"": 9788}"
8882,969,review_submission,8.0,2023-06-28 03:45:09,"{""info"": ""Sample log data"", ""session_id"": 5500}"
8883,245,booking,,2021-05-22 03:23:24,"{""info"": ""Sample log data"", ""session_id"": 5077}"
8884,367,click,11.0,2021-02-23 19:04:29,"{""info"": ""Sample log data"", ""session_id"": 1685}"
8885,72,review_submission,,2023-02-18 11:53:58,"{""info"": ""Sample log data"", ""session_id"": 2728}"
8886,372,search,,2024-03-08 15:26:36,"{""info"": ""Sample log data"", ""session_id"": 8225}"
8887,991,click,,2021-10-11 19:17:12,"{""info"": ""Sample log data"", ""session_id"": 8052}"
8888,403,review_submission,,2024-06-21 11:16:01,"{""info"": ""Sample log data"", ""session_id"": 5768}"
8889,648,review_submission,6.0,2021-11-06 05:44:31,"{""info"": ""Sample log data"", ""session_id"": 4937}"
8890,367,search,,2024-04-18 16:31:42,"{""info"": ""Sample log data"", ""session_id"": 1769}"
8891,720,search,6.0,2023-10-24 10:38:24,"{""info"": ""Sample log data"", ""session_id"": 7650}"
8892,358,search,,2020-04-14 08:30:10,"{""info"": ""Sample log data"", ""session_id"": 5037}"
8893,38,review_submission,,2024-04-05 23:47:54,"{""info"": ""Sample log data"", ""session_id"": 6620}"
8894,419,click,,2021-12-24 16:12:14,"{""info"": ""Sample log data"", ""session_id"": 3166}"
8895,837,click,10.0,2022-03-17 19:05:47,"{""info"": ""Sample log data"", ""session_id"": 6510}"
8896,709,review_submission,7.0,2022-03-03 15:17:39,"{""info"": ""Sample log data"", ""session_id"": 4580}"
