user_id,preferences,last_updated
505,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""romantic\""]""}",2025-01-29 04:13:20
506,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""family\"", \""adventurous\""]""}",2024-07-02 21:19:58
507,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""historic\""]""}",2022-02-09 01:33:41
508,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""family\"", \""cultural\"", \""luxury\""]""}",2023-04-21 18:52:57
509,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""luxury\""]""}",2022-09-15 00:07:27
510,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""luxury\""]""}",2024-10-17 01:32:44
511,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""luxury\""]""}",2022-08-18 04:40:03
512,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""historic\""]""}",2021-12-23 17:39:16
513,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""historic\"", \""scenic\"", \""luxury\""]""}",2021-09-17 22:16:22
514,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""family\"", \""romantic\"", \""historic\""]""}",2020-03-09 01:56:39
515,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""family\"", \""historic\"", \""luxury\""]""}",2023-02-07 16:09:32
516,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""luxury\"", \""historic\"", \""scenic\""]""}",2022-07-26 13:14:26
517,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""romantic\""]""}",2024-02-22 16:15:59
518,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""cultural\"", \""romantic\"", \""luxury\""]""}",2021-06-28 19:09:54
519,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""family\"", \""historic\""]""}",2024-11-14 17:39:28
520,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""luxury\""]""}",2022-09-15 15:58:21
521,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""adventurous\"", \""romantic\"", \""scenic\""]""}",2020-08-29 17:41:00
522,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""budget\"", \""historic\""]""}",2022-11-09 03:17:41
523,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""cultural\"", \""budget\""]""}",2020-07-29 15:08:42
524,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""romantic\""]""}",2023-04-14 01:33:20
525,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""adventurous\"", \""family\""]""}",2023-03-22 14:51:23
526,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""family\"", \""adventurous\""]""}",2024-11-30 22:56:29
527,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""family\"", \""historic\""]""}",2022-07-05 05:58:48
528,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""historic\"", \""scenic\""]""}",2021-06-12 11:57:47
529,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""luxury\"", \""historic\"", \""scenic\""]""}",2025-01-19 14:07:38
530,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""budget\""]""}",2021-05-27 15:04:56
531,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""scenic\""]""}",2021-09-30 14:57:14
532,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""budget\"", \""scenic\"", \""family\""]""}",2022-01-08 00:53:02
533,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""cultural\"", \""historic\""]""}",2023-01-26 01:21:17
534,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""family\""]""}",2024-02-01 07:52:52
535,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""cultural\""]""}",2022-06-25 15:02:22
536,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""family\""]""}",2023-05-19 21:18:49
537,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""historic\"", \""budget\"", \""romantic\""]""}",2023-04-19 00:06:58
538,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""cultural\"", \""adventurous\""]""}",2020-05-18 14:52:44
539,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""scenic\""]""}",2024-10-19 01:16:30
540,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""historic\"", \""budget\"", \""scenic\""]""}",2024-08-09 05:21:51
541,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""family\""]""}",2023-04-17 16:43:21
542,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""luxury\"", \""cultural\"", \""adventurous\""]""}",2022-07-17 12:01:42
543,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""luxury\"", \""family\"", \""budget\""]""}",2024-11-10 13:02:24
544,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""cultural\"", \""family\""]""}",2021-08-21 18:41:54
545,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""budget\"", \""adventurous\""]""}",2021-09-19 08:11:33
546,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""romantic\"", \""historic\""]""}",2020-09-27 09:14:11
547,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""family\"", \""scenic\""]""}",2024-06-02 14:45:33
548,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""historic\"", \""adventurous\"", \""cultural\""]""}",2021-04-05 10:34:24
549,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""family\"", \""scenic\"", \""luxury\""]""}",2022-12-04 08:44:39
550,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""luxury\"", \""family\""]""}",2024-01-09 16:54:45
551,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""cultural\"", \""luxury\""]""}",2023-06-02 02:24:25
552,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""historic\"", \""budget\""]""}",2024-01-16 10:50:11
553,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""family\""]""}",2022-07-30 13:24:55
554,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""family\"", \""romantic\""]""}",2021-02-21 12:30:38
555,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""scenic\"", \""romantic\""]""}",2023-07-18 20:49:37
556,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""family\"", \""romantic\""]""}",2024-02-14 03:58:49
557,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""romantic\"", \""luxury\""]""}",2023-06-07 06:34:35
558,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""cultural\"", \""family\"", \""budget\""]""}",2020-06-28 01:01:08
559,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""scenic\"", \""budget\""]""}",2021-09-10 14:42:02
560,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""budget\"", \""historic\""]""}",2020-04-04 22:57:24
561,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""cultural\"", \""adventurous\""]""}",2024-12-28 08:57:47
562,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""budget\""]""}",2020-10-07 20:06:37
563,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""cultural\"", \""luxury\""]""}",2021-10-27 20:45:06
564,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""scenic\""]""}",2023-06-26 07:04:11
565,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""cultural\""]""}",2021-06-22 02:46:36
566,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""budget\"", \""family\""]""}",2022-05-05 13:42:48
567,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""scenic\"", \""cultural\""]""}",2023-12-20 23:31:35
568,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""luxury\"", \""historic\"", \""budget\""]""}",2024-05-08 05:13:36
569,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""scenic\"", \""budget\"", \""historic\""]""}",2024-02-05 17:01:13
570,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""family\"", \""scenic\""]""}",2022-03-22 08:31:28
571,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""historic\""]""}",2023-06-09 11:45:45
572,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""budget\""]""}",2024-03-25 06:48:20
573,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""adventurous\"", \""budget\""]""}",2020-04-19 17:34:33
574,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""budget\"", \""luxury\"", \""romantic\""]""}",2023-01-18 19:29:00
575,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""romantic\"", \""historic\"", \""adventurous\""]""}",2021-02-01 12:12:23
576,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""budget\"", \""romantic\"", \""historic\""]""}",2021-11-21 12:25:22
577,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""adventurous\"", \""scenic\"", \""budget\""]""}",2022-03-20 12:42:16
578,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""historic\""]""}",2024-12-18 02:28:39
579,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""family\""]""}",2023-03-31 19:19:10
580,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""cultural\""]""}",2021-09-14 07:11:47
581,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""cultural\"", \""scenic\"", \""family\""]""}",2020-09-08 01:44:22
582,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""romantic\"", \""budget\"", \""historic\""]""}",2020-01-15 15:27:50
583,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""luxury\""]""}",2021-05-07 05:46:43
584,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""budget\""]""}",2023-08-27 03:06:34
585,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""historic\"", \""romantic\""]""}",2024-07-16 09:42:56
586,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""scenic\"", \""luxury\""]""}",2021-08-15 02:25:47
587,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""cultural\""]""}",2022-12-05 20:34:48
588,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""luxury\""]""}",2025-01-02 22:28:04
589,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""scenic\""]""}",2022-06-22 13:41:31
590,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""adventurous\"", \""romantic\"", \""cultural\""]""}",2022-11-30 20:00:44
591,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""family\""]""}",2023-06-07 07:03:41
592,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""cultural\""]""}",2020-03-09 01:58:18
593,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""adventurous\"", \""budget\""]""}",2022-03-05 17:01:23
594,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""budget\""]""}",2020-03-02 08:03:11
595,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""adventurous\""]""}",2023-03-27 09:46:32
596,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""budget\"", \""cultural\""]""}",2021-09-30 10:48:40
597,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""budget\"", \""luxury\""]""}",2022-04-18 18:57:19
598,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""scenic\""]""}",2020-12-20 05:23:30
599,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""family\""]""}",2022-03-28 02:14:51
600,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""scenic\"", \""cultural\"", \""historic\""]""}",2024-08-30 00:11:19
601,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""scenic\"", \""cultural\"", \""historic\""]""}",2020-02-09 14:39:50
602,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""cultural\"", \""historic\"", \""luxury\""]""}",2020-08-21 04:00:00
603,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""romantic\"", \""scenic\"", \""budget\""]""}",2023-12-13 11:01:45
604,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""family\""]""}",2022-06-21 18:15:33
605,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""budget\"", \""historic\""]""}",2020-10-22 03:35:56
606,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""romantic\""]""}",2023-01-15 19:10:30
607,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""scenic\"", \""family\""]""}",2021-07-22 03:43:57
608,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""scenic\"", \""adventurous\""]""}",2024-01-25 20:31:57
609,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""romantic\""]""}",2020-07-01 04:59:31
610,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""family\"", \""luxury\""]""}",2023-09-23 07:47:13
611,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""luxury\"", \""historic\""]""}",2021-02-09 22:22:02
612,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""adventurous\""]""}",2020-05-22 19:56:43
613,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""romantic\"", \""luxury\""]""}",2024-11-26 14:03:58
614,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""adventurous\"", \""budget\""]""}",2022-02-11 07:14:38
615,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""cultural\"", \""luxury\"", \""budget\""]""}",2020-06-18 12:44:40
616,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""family\""]""}",2024-03-20 12:07:54
617,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""cultural\"", \""scenic\""]""}",2022-05-14 04:53:56
618,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""adventurous\""]""}",2021-12-31 02:52:13
619,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""historic\"", \""adventurous\""]""}",2023-10-20 23:48:55
620,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""romantic\"", \""adventurous\""]""}",2023-07-05 02:11:27
621,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""family\"", \""romantic\"", \""luxury\""]""}",2022-08-04 08:28:11
622,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""scenic\"", \""family\"", \""historic\""]""}",2021-11-23 13:58:44
623,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""budget\"", \""family\"", \""scenic\""]""}",2023-11-06 23:15:56
624,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""historic\"", \""scenic\"", \""budget\""]""}",2022-06-26 03:52:21
625,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""cultural\""]""}",2024-03-09 21:39:23
626,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""historic\"", \""scenic\"", \""luxury\""]""}",2021-08-31 16:57:49
627,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""romantic\"", \""cultural\""]""}",2022-11-15 22:09:07
628,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""family\""]""}",2023-10-31 16:03:27
629,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""adventurous\"", \""historic\"", \""luxury\""]""}",2020-05-30 21:45:41
630,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""budget\"", \""luxury\""]""}",2021-06-23 12:18:08
631,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""luxury\"", \""adventurous\""]""}",2023-07-24 17:54:20
632,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""scenic\"", \""adventurous\""]""}",2021-02-18 08:55:28
633,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""family\"", \""budget\"", \""romantic\""]""}",2022-09-02 06:53:06
634,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""budget\""]""}",2022-12-08 18:57:18
635,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""luxury\"", \""family\"", \""romantic\""]""}",2020-12-24 13:14:21
636,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""budget\"", \""romantic\""]""}",2024-07-16 18:40:43
637,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""historic\""]""}",2023-03-29 07:44:56
638,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""cultural\"", \""scenic\"", \""family\""]""}",2022-06-09 11:36:15
639,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""cultural\""]""}",2024-08-08 08:42:56
640,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""luxury\"", \""budget\""]""}",2024-10-11 17:10:50
641,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""cultural\"", \""luxury\"", \""scenic\""]""}",2020-05-25 23:04:25
642,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""luxury\"", \""historic\""]""}",2020-02-10 06:45:29
643,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""family\"", \""cultural\"", \""scenic\""]""}",2025-01-02 01:11:27
644,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""adventurous\""]""}",2021-07-05 05:50:00
645,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""adventurous\""]""}",2020-05-06 05:54:28
646,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""family\"", \""romantic\""]""}",2022-03-03 07:22:57
647,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""cultural\""]""}",2022-09-29 09:02:18
648,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""adventurous\"", \""romantic\"", \""budget\""]""}",2023-01-17 12:47:48
649,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""cultural\"", \""luxury\""]""}",2020-07-30 19:36:21
650,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""historic\"", \""scenic\"", \""cultural\""]""}",2021-10-24 20:48:47
651,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""romantic\""]""}",2024-07-06 04:51:53
652,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""romantic\"", \""budget\"", \""scenic\""]""}",2023-10-16 15:21:30
653,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""historic\"", \""budget\"", \""scenic\""]""}",2023-03-30 21:12:09
654,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""historic\"", \""romantic\""]""}",2023-03-10 22:53:53
655,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""budget\""]""}",2021-08-21 02:45:51
656,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""romantic\""]""}",2024-07-29 10:18:38
657,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""budget\""]""}",2021-10-24 07:29:23
658,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""budget\""]""}",2020-08-12 01:41:37
659,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""family\""]""}",2020-08-15 13:46:08
660,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""luxury\"", \""romantic\""]""}",2022-03-14 14:11:23
661,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""adventurous\"", \""scenic\""]""}",2020-02-22 11:28:55
662,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""budget\""]""}",2020-07-15 11:20:11
663,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""luxury\""]""}",2020-11-25 18:02:22
664,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""scenic\"", \""adventurous\""]""}",2023-03-31 00:15:27
665,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""cultural\""]""}",2024-07-15 10:14:23
666,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""romantic\"", \""luxury\"", \""scenic\""]""}",2021-03-23 15:03:02
667,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""luxury\"", \""romantic\""]""}",2021-03-15 05:35:59
668,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""luxury\""]""}",2024-08-28 02:27:23
669,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""cultural\""]""}",2023-07-06 01:44:57
670,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""luxury\""]""}",2022-02-24 05:47:35
671,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""family\""]""}",2024-09-01 05:18:19
672,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""scenic\"", \""budget\"", \""historic\""]""}",2022-02-17 20:37:25
673,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""scenic\"", \""family\"", \""cultural\""]""}",2021-12-29 16:02:12
